id,feed_rate_kg_hr,reactor_temp_c,reduction_time_min,grind_micron,h2_recycle,heat_recovery,condenser_mode,oxygen_kg_hr,power_kw,h2_loss_kg_hr,complexity_score,thermal_margin_c,conversion,robustness_score,yield_retention,worst_oxygen_kg_hr,worst_thermal_margin_c,max_power_kw,max_h2_loss_kg_hr,rank_score,pareto
candidate_0236,5.0,1050.0,30.0,100.0,True,False,high,0.08614648363636364,16.36,0.012,2.15,40.0,0.4782727272727273,0.6729871304734385,0.8199999999999998,0.07064011658181817,34.6,18.955599999999997,0.016200000000000003,-1.997095753337186,False
candidate_0237,5.0,1050.0,30.0,100.0,True,True,low,0.07435801745454546,15.639999999999999,0.012,2.2,40.0,0.4782727272727273,0.6715263659614042,0.8199999999999997,0.060973574312727256,34.6,18.235599999999994,0.016200000000000003,-1.8994754492540336,False
candidate_0238,5.0,1050.0,30.0,100.0,True,True,nominal,0.08161245818181818,15.770000000000001,0.012,2.4000000000000004,40.0,0.4782727272727273,0.6717999827059434,0.82,0.0669222157090909,34.6,18.365599999999997,0.016200000000000003,-1.9225326162116791,False
candidate_0239,5.0,1050.0,30.0,100.0,True,True,high,0.08614648363636364,15.94,0.012,2.6500000000000004,40.0,0.4782727272727273,0.6721510550929622,0.8199999999999998,0.07064011658181817,34.6,18.535599999999995,0.016200000000000003,-1.9626662588698527,False
candidate_0240,5.0,1050.0,30.0,200.0,False,False,low,0.0659080132987013,15.735,0.045,1.0,40.0,0.4239220779220779,0.6454378725289116,0.8199999999999997,0.05404457090493505,34.6,18.330599999999997,0.06075,-1.9086893492023806,False
candidate_0241,5.0,1050.0,30.0,200.0,False,False,nominal,0.07233806337662338,15.864999999999998,0.045,1.2,40.0,0.4239220779220779,0.6457082087817985,0.8199999999999998,0.05931721196883116,34.6,18.4606,0.06075,-1.9335647682769104,False
candidate_0242,5.0,1050.0,30.0,200.0,False,False,high,0.07635684467532468,16.035,0.045,1.45,40.0,0.4239220779220779,0.646055111451276,0.8199999999999997,0.06261261263376622,34.6,18.630599999999998,0.06075,-1.974837785682499,False
candidate_0243,5.0,1050.0,30.0,200.0,False,True,low,0.0659080132987013,15.315,0.045,1.5,40.0,0.4239220779220779,0.6445331127138179,0.8199999999999997,0.05404457090493505,34.6,17.910599999999995,0.06075,-1.8743560129435122,False
candidate_0244,5.0,1050.0,30.0,200.0,False,True,nominal,0.07233806337662338,15.444999999999999,0.045,1.7,40.0,0.4239220779220779,0.6448184156227212,0.8199999999999998,0.05931721196883116,34.6,18.040599999999998,0.06075,-1.8992104786996182,False
candidate_0245,5.0,1050.0,30.0,200.0,False,True,high,0.07635684467532468,15.615,0.045,1.95,40.0,0.4239220779220779,0.6451843361569587,0.8199999999999997,0.06261261263376622,34.6,18.210599999999996,0.06075,-1.9404568710945431,False
candidate_0246,5.0,1050.0,30.0,200.0,True,False,low,0.0659080132987013,15.434999999999999,0.012,1.7,40.0,0.4239220779220779,0.6710855287569573,0.8199999999999997,0.05404457090493505,34.6,18.030599999999996,0.016200000000000003,-1.841782630483117,False
candidate_0247,5.0,1050.0,30.0,200.0,True,False,nominal,0.07233806337662338,15.564999999999998,0.012,1.9,40.0,0.4239220779220779,0.6713664310954063,0.8199999999999998,0.05931721196883116,34.6,18.1606,0.016200000000000003,-1.866643257037859,False
candidate_0248,5.0,1050.0,30.0,200.0,True,False,high,0.07635684467532468,15.735,0.012,2.15,40.0,0.4239220779220779,0.6717267614178004,0.8199999999999997,0.06261261263376622,34.6,18.330599999999997,0.016200000000000003,-1.9078974757293647,False
candidate_0249,5.0,1050.0,30.0,200.0,True,True,low,0.0659080132987013,15.014999999999999,0.012,2.2,40.0,0.4239220779220779,0.6701447552447551,0.8199999999999997,0.05404457090493505,34.6,17.610599999999994,0.016200000000000003,-1.8074997134001995,False
candidate_0250,5.0,1050.0,30.0,200.0,True,True,nominal,0.07233806337662338,15.144999999999998,0.012,2.4000000000000004,40.0,0.4239220779220779,0.6704415228548275,0.8199999999999998,0.05931721196883116,34.6,17.740599999999997,0.016200000000000003,-1.8323381285746694,False
candidate_0251,5.0,1050.0,30.0,200.0,True,True,high,0.07635684467532468,15.315,0.012,2.6500000000000004,40.0,0.4239220779220779,0.6708220016027067,0.8199999999999997,0.06261261263376622,34.6,17.910599999999995,0.016200000000000003,-1.8735641394704963,False
candidate_0252,5.0,1050.0,45.0,50.0,False,False,low,0.09210302618181819,17.88,0.045,1.0,40.0,0.592409090909091,0.649395735882313,0.8199999999999997,0.0755244814690909,34.6,20.475599999999996,0.06075,-2.231619312164761,False
candidate_0253,5.0,1050.0,45.0,50.0,False,False,nominal,0.10108868727272728,18.01,0.045,1.2,40.0,0.592409090909091,0.649605306255223,0.82,0.08289272356363636,34.6,20.6056,0.06075,-2.250957459242688,False
candidate_0254,5.0,1050.0,45.0,50.0,False,False,high,0.10670472545454546,18.18,0.045,1.45,40.0,0.592409090909091,0.6498748374837484,0.82,0.08749787487272727,34.6,20.775599999999997,0.06075,-2.288824831522752,False
candidate_0255,5.0,1050.0,45.0,50.0,False,True,low,0.09210302618181819,17.459999999999997,0.045,1.5,40.0,0.592409090909091,0.6486973341664062,0.8199999999999997,0.0755244814690909,34.6,20.055599999999995,0.06075,-2.196997074567031,False
candidate_0256,5.0,1050.0,45.0,50.0,False,True,nominal,0.10108868727272728,17.59,0.045,1.7,40.0,0.592409090909091,0.6489170700753988,0.82,0.08289272356363636,34.6,20.185599999999997,0.06075,-2.2163209898944416,False
candidate_0257,5.0,1050.0,45.0,50.0,False,True,high,0.10670472545454546,17.759999999999998,0.045,1.95,40.0,0.592409090909091,0.6491995631995633,0.82,0.08749787487272727,34.6,20.355599999999995,0.06075,-2.254170215520611,False
candidate_0258,5.0,1050.0,45.0,50.0,True,False,low,0.09210302618181819,17.58,0.012,1.7,40.0,0.592409090909091,0.6751891715792739,0.8199999999999997,0.0755244814690909,34.6,20.175599999999996,0.016200000000000003,-2.1645085021890162,False
candidate_0259,5.0,1050.0,45.0,50.0,True,False,nominal,0.10108868727272728,17.71,0.012,1.9,40.0,0.592409090909091,0.6754059288537549,0.82,0.08289272356363636,34.6,20.3056,0.016200000000000003,-2.1838365876047434,True
candidate_0260,5.0,1050.0,45.0,50.0,True,False,high,0.10670472545454546,17.88,0.012,2.15,40.0,0.592409090909091,0.675684624771202,0.82,0.08749787487272727,34.6,20.475599999999996,0.016200000000000003,-2.221691129320317,True
candidate_0261,5.0,1050.0,45.0,50.0,True,True,low,0.09210302618181819,17.159999999999997,0.012,2.2,40.0,0.592409090909091,0.6744664335664334,0.8199999999999997,0.0755244814690909,34.6,19.755599999999994,0.016200000000000003,-2.129920335406992,False
candidate_0262,5.0,1050.0,45.0,50.0,True,True,nominal,0.10108868727272728,17.29,0.012,2.4000000000000004,40.0,0.592409090909091,0.6746938903202061,0.82,0.08289272356363636,34.6,19.885599999999997,0.016200000000000003,-2.1492334415517114,True
candidate_0263,5.0,1050.0,45.0,50.0,True,True,high,0.10670472545454546,17.459999999999997,0.012,2.6500000000000004,40.0,0.592409090909091,0.6749862230552952,0.82,0.08749787487272727,34.6,20.055599999999995,0.016200000000000003,-2.1870688917225865,True
candidate_0264,5.0,1050.0,45.0,100.0,False,False,low,0.09210302618181819,16.63,0.045,1.0,40.0,0.592409090909091,0.6472134180044582,0.8199999999999997,0.0755244814690909,34.6,19.225599999999996,0.06075,-2.009674557193758,False
candidate_0265,5.0,1050.0,45.0,100.0,False,False,nominal,0.10108868727272728,16.76,0.045,1.2,40.0,0.592409090909091,0.6474555459125866,0.82,0.08289272356363636,34.6,19.3556,0.06075,-2.028967123722379,False
candidate_0266,5.0,1050.0,45.0,100.0,False,False,high,0.10670472545454546,16.93,0.045,1.45,40.0,0.592409090909091,0.6477665640456545,0.82,0.08749787487272727,34.6,19.525599999999997,0.06075,-2.0667764143360836,False
candidate_0267,5.0,1050.0,45.0,100.0,False,True,low,0.09210302618181819,16.209999999999997,0.045,1.5,40.0,0.592409090909091,0.6464046168034447,0.8199999999999997,0.0755244814690909,34.6,18.805599999999995,0.06075,-1.9752068788751767,False
candidate_0268,5.0,1050.0,45.0,100.0,False,True,nominal,0.10108868727272728,16.34,0.045,1.7,40.0,0.592409090909091,0.6466594030884116,0.82,0.08289272356363636,34.6,18.935599999999997,0.06075,-1.9944817236762233,False
candidate_0269,5.0,1050.0,45.0,100.0,False,True,high,0.10670472545454546,16.509999999999998,0.045,1.95,40.0,0.592409090909091,0.6469865309668459,0.82,0.08749787487272727,34.6,19.105599999999995,0.06075,-2.0322684606464154,False
candidate_0270,5.0,1050.0,45.0,100.0,True,False,low,0.09210302618181819,16.33,0.012,1.7,40.0,0.592409090909091,0.6729288370539441,0.8199999999999997,0.0755244814690909,34.6,18.925599999999996,0.016200000000000003,-1.9426729705244776,False
candidate_0271,5.0,1050.0,45.0,100.0,True,False,nominal,0.10108868727272728,16.46,0.012,1.9,40.0,0.592409090909091,0.6731799072130785,0.82,0.08289272356363636,34.6,19.0556,0.016200000000000003,-1.9619530179016902,True
candidate_0272,5.0,1050.0,45.0,100.0,True,False,high,0.10670472545454546,16.63,0.012,2.15,40.0,0.592409090909091,0.6735023068933472,0.82,0.08749787487272727,34.6,19.225599999999996,0.016200000000000003,-1.9997463743493136,True
candidate_0273,5.0,1050.0,45.0,100.0,True,True,low,0.09210302618181819,15.909999999999998,0.012,2.2,40.0,0.592409090909091,0.6720896463059253,0.8199999999999997,0.0755244814690909,34.6,18.505599999999994,0.016200000000000003,-1.908247837571704,False
candidate_0274,5.0,1050.0,45.0,100.0,True,True,nominal,0.10108868727272728,16.04,0.012,2.4000000000000004,40.0,0.592409090909091,0.6723540920426208,0.82,0.08289272356363636,34.6,18.635599999999997,0.016200000000000003,-1.9275091591403306,True
candidate_0275,5.0,1050.0,45.0,100.0,True,True,high,0.10670472545454546,16.209999999999997,0.012,2.6500000000000004,40.0,0.592409090909091,0.6726935056923335,0.82,0.08749787487272727,34.6,18.805599999999995,0.016200000000000003,-1.9652786960307325,True
candidate_0276,5.0,1050.0,45.0,200.0,False,False,low,0.07942801994805194,16.005,0.045,1.0,40.0,0.5108831168831169,0.6459944288243258,0.82,0.06513097635740259,34.6,18.600599999999996,0.06075,-1.9267661557602294,False
candidate_0277,5.0,1050.0,45.0,200.0,False,False,nominal,0.08717709506493507,16.135,0.045,1.2,40.0,0.5108831168831169,0.646255757137536,0.82,0.07148521795324675,34.6,18.7306,0.06075,-1.9487523308645927,False
candidate_0278,5.0,1050.0,45.0,200.0,False,False,high,0.09202026701298702,16.305,0.045,1.45,40.0,0.5108831168831169,0.6465912064527519,0.8199999999999998,0.07545661895064934,34.6,18.900599999999997,0.06075,-1.9882277235375758,False
candidate_0279,5.0,1050.0,45.0,200.0,False,True,low,0.07942801994805194,15.584999999999999,0.045,1.5,40.0,0.5108831168831169,0.6451203420149523,0.82,0.06513097635740259,34.6,18.180599999999995,0.06075,-1.8923898772933523,False
candidate_0280,5.0,1050.0,45.0,200.0,False,True,nominal,0.08717709506493507,15.715000000000002,0.045,1.7,40.0,0.5108831168831169,0.64539588535691,0.82,0.07148521795324675,34.6,18.310599999999997,0.06075,-1.914356151357469,False
candidate_0281,5.0,1050.0,45.0,200.0,False,True,high,0.09202026701298702,15.885,0.045,1.95,40.0,0.5108831168831169,0.6457494062437406,0.8199999999999998,0.07545661895064934,34.6,18.480599999999995,0.06075,-1.9538062438301913,False
candidate_0282,5.0,1050.0,45.0,200.0,True,False,low,0.07942801994805194,15.704999999999998,0.012,1.7,40.0,0.5108831168831169,0.6716637405574368,0.82,0.06513097635740259,34.6,18.300599999999996,0.016200000000000003,-1.8598291193338738,False
candidate_0283,5.0,1050.0,45.0,200.0,True,False,nominal,0.08717709506493507,15.835,0.012,1.9,40.0,0.5108831168831169,0.6719351063524414,0.82,0.07148521795324675,34.6,18.4306,0.016200000000000003,-1.8818012419637247,False
candidate_0284,5.0,1050.0,45.0,200.0,True,False,high,0.09202026701298702,16.005,0.012,2.15,40.0,0.5108831168831169,0.6722833177132146,0.8199999999999998,0.07545661895064934,34.6,18.600599999999996,0.016200000000000003,-1.9212587677729276,False
candidate_0285,5.0,1050.0,45.0,200.0,True,True,low,0.07942801994805194,15.284999999999998,0.012,2.2,40.0,0.5108831168831169,0.6707554732803997,0.82,0.06513097635740259,34.6,17.880599999999994,0.016200000000000003,-1.8255006935217257,False
candidate_0286,5.0,1050.0,45.0,200.0,True,True,nominal,0.08717709506493507,15.415000000000001,0.012,2.4000000000000004,40.0,0.5108831168831169,0.6710418924896058,0.82,0.07148521795324675,34.6,18.010599999999997,0.016200000000000003,-1.8474517413716949,False
candidate_0287,5.0,1050.0,45.0,200.0,True,True,high,0.09202026701298702,15.584999999999999,0.012,2.6500000000000004,40.0,0.5108831168831169,0.6714092309038411,0.8199999999999998,0.07545661895064934,34.6,18.180599999999995,0.016200000000000003,-1.886882489306051,False
candidate_0288,5.0,1050.0,60.0,50.0,False,False,low,0.10984803490909091,18.15,0.045,1.0,40.0,0.7065454545454546,0.6498276400367309,0.8199999999999998,0.09007538862545453,34.6,20.745599999999996,0.06075,-2.2405756271485764,False
candidate_0289,5.0,1050.0,60.0,50.0,False,False,nominal,0.12056491636363637,18.28,0.045,1.2,40.0,0.7065454545454546,0.6500310434763388,0.8199999999999998,0.0988632314181818,34.6,20.8756,0.06075,-2.256113723133126,False
candidate_0290,5.0,1050.0,60.0,50.0,False,False,high,0.12726296727272726,18.45,0.045,1.45,40.0,0.7065454545454546,0.6502927075634393,0.82,0.10435563316363634,34.6,21.045599999999997,0.06075,-2.291611681411185,False
candidate_0291,5.0,1050.0,60.0,50.0,False,True,low,0.10984803490909091,17.729999999999997,0.045,1.5,40.0,0.7065454545454546,0.6491501051120341,0.8199999999999998,0.09007538862545453,34.6,20.325599999999994,0.06075,-2.205924176043152,False
candidate_0292,5.0,1050.0,60.0,50.0,False,True,nominal,0.12056491636363637,17.86,0.045,1.7,40.0,0.7065454545454546,0.6493632235004017,0.8199999999999998,0.0988632314181818,34.6,20.455599999999997,0.06075,-2.221448671099438,False
candidate_0293,5.0,1050.0,60.0,50.0,False,True,high,0.12726296727272726,18.029999999999998,0.045,1.95,40.0,0.7065454545454546,0.6496372796181449,0.82,0.10435563316363634,34.6,20.625599999999995,0.06075,-2.256929280534597,False
candidate_0294,5.0,1050.0,60.0,50.0,True,False,low,0.10984803490909091,17.849999999999998,0.012,1.7,40.0,0.7065454545454546,0.6756358288770052,0.8199999999999998,0.09007538862545453,34.6,20.445599999999995,0.016200000000000003,-2.1734441627721925,True
candidate_0295,5.0,1050.0,60.0,50.0,True,False,nominal,0.12056491636363637,17.98,0.012,1.9,40.0,0.7065454545454546,0.675846101729194,0.8199999999999998,0.0988632314181818,34.6,20.575599999999998,0.016200000000000003,-2.1889726415791286,True
candidate_0296,5.0,1050.0,60.0,50.0,True,False,high,0.12726296727272726,18.15,0.012,2.15,40.0,0.7065454545454546,0.6761165289256199,0.82,0.10435563316363634,34.6,20.745599999999996,0.016200000000000003,-2.224458331504132,True
candidate_0297,5.0,1050.0,60.0,50.0,True,True,low,0.10984803490909091,17.429999999999996,0.012,2.2,40.0,0.7065454545454546,0.6749350492880613,0.8199999999999998,0.09007538862545453,34.6,20.025599999999994,0.016200000000000003,-2.1388252541967137,True
candidate_0298,5.0,1050.0,60.0,50.0,True,True,nominal,0.12056491636363637,17.56,0.012,2.4000000000000004,40.0,0.7065454545454546,0.6751555394491613,0.8199999999999998,0.0988632314181818,34.6,20.155599999999996,0.016200000000000003,-2.154339428771174,True
candidate_0299,5.0,1050.0,60.0,50.0,True,True,high,0.12726296727272726,17.729999999999997,0.012,2.6500000000000004,40.0,0.7065454545454546,0.6754389940009229,0.82,0.10435563316363634,34.6,20.325599999999994,0.016200000000000003,-2.1898068803987076,True
candidate_0300,5.0,1050.0,60.0,100.0,False,False,low,0.10984803490909091,16.9,0.045,1.0,40.0,0.7065454545454546,0.6477121331659794,0.8199999999999998,0.09007538862545453,34.6,19.495599999999996,0.06075,-2.0185373367676287,False
candidate_0301,5.0,1050.0,60.0,100.0,False,False,nominal,0.12056491636363637,17.03,0.045,1.2,40.0,0.7065454545454546,0.6479466153015772,0.8199999999999998,0.0988632314181818,34.6,19.6256,0.06075,-2.0340319225777916,False
candidate_0302,5.0,1050.0,60.0,100.0,False,False,high,0.12726296727272726,17.2,0.045,1.45,40.0,0.7065454545454546,0.6482478975804558,0.82,0.10435563316363634,34.6,19.795599999999997,0.06075,-2.0694744153873614,False
candidate_0303,5.0,1050.0,60.0,100.0,False,True,low,0.10984803490909091,16.479999999999997,0.045,1.5,40.0,0.7065454545454546,0.6469292929292929,0.8199999999999998,0.09007538862545453,34.6,19.075599999999994,0.06075,-1.9840333130989891,False
candidate_0304,5.0,1050.0,60.0,100.0,False,True,nominal,0.12056491636363637,16.61,0.045,1.7,40.0,0.7065454545454546,0.6471758311592748,0.8199999999999998,0.0988632314181818,34.6,19.205599999999997,0.06075,-1.9995110203770152,False
candidate_0305,5.0,1050.0,60.0,100.0,False,True,high,0.12726296727272726,16.779999999999998,0.045,1.95,40.0,0.7065454545454546,0.6474924633702941,0.82,0.10435563316363634,34.6,19.375599999999995,0.06075,-2.0349320232815877,False
candidate_0306,5.0,1050.0,60.0,100.0,True,False,low,0.10984803490909091,16.599999999999998,0.012,1.7,40.0,0.7065454545454546,0.6734458926615553,0.8199999999999998,0.09007538862545453,34.6,19.195599999999995,0.016200000000000003,-1.951510073473822,True
candidate_0307,5.0,1050.0,60.0,100.0,True,False,nominal,0.12056491636363637,16.73,0.012,1.9,40.0,0.7065454545454546,0.6736888931152529,0.8199999999999998,0.0988632314181818,34.6,19.325599999999998,0.016200000000000003,-1.966992733638646,True
candidate_0308,5.0,1050.0,60.0,100.0,True,False,high,0.12726296727272726,16.9,0.012,2.15,40.0,0.7065454545454546,0.6740010220548682,0.82,0.10435563316363634,34.6,19.495599999999996,0.016200000000000003,-2.0024200411231843,True
candidate_0309,5.0,1050.0,60.0,100.0,True,True,low,0.10984803490909091,16.179999999999996,0.012,2.2,40.0,0.7065454545454546,0.6726341274300482,0.8199999999999998,0.09007538862545453,34.6,18.775599999999994,0.016200000000000003,-1.9170465447979315,True
candidate_0310,5.0,1050.0,60.0,100.0,True,True,nominal,0.12056491636363637,16.31,0.012,2.4000000000000004,40.0,0.7065454545454546,0.6728898556379243,0.8199999999999998,0.0988632314181818,34.6,18.905599999999996,0.016200000000000003,-1.9325113861069056,True
candidate_0311,5.0,1050.0,60.0,100.0,True,True,high,0.12726296727272726,16.479999999999997,0.012,2.6500000000000004,40.0,0.7065454545454546,0.6732181818181818,0.82,0.10435563316363634,34.6,19.075599999999994,0.016200000000000003,-1.9679160174545447,True
candidate_0312,5.0,1050.0,60.0,200.0,False,False,low,0.09294802659740259,16.275,0.045,1.0,40.0,0.5978441558441558,0.6465325187357445,0.8199999999999997,0.0762173818098701,34.6,18.870599999999996,0.06075,-1.9448688152556717,False
candidate_0313,5.0,1050.0,60.0,200.0,False,False,nominal,0.10201612675324676,16.405,0.045,1.2,40.0,0.5978441558441558,0.6467852819570283,0.8199999999999998,0.08365322393766232,34.6,19.0006,0.06075,-1.9639651264030176,False
candidate_0314,5.0,1050.0,60.0,200.0,False,False,high,0.10768368935064934,16.575,0.045,1.45,40.0,0.5978441558441558,0.6471098359157184,0.8199999999999998,0.08830062526753245,34.6,19.170599999999997,0.06075,-2.0016421131465654,False
candidate_0315,5.0,1050.0,60.0,200.0,False,True,low,0.09294802659740259,15.854999999999999,0.045,1.5,40.0,0.5978441558441558,0.6456875710749883,0.8199999999999997,0.0762173818098701,34.6,18.450599999999994,0.06075,-1.9104517419807299,False
candidate_0316,5.0,1050.0,60.0,200.0,False,True,nominal,0.10201612675324676,15.985000000000001,0.045,1.7,40.0,0.5978441558441558,0.6459538471989208,0.8199999999999998,0.08365322393766232,34.6,18.580599999999997,0.06075,-1.9295291350643682,False
candidate_0317,5.0,1050.0,60.0,200.0,False,True,high,0.10768368935064934,16.154999999999998,0.045,1.95,40.0,0.5978441558441558,0.646295588193917,0.8199999999999998,0.08830062526753245,34.6,18.750599999999995,0.06075,-1.9671820599570868,False
candidate_0318,5.0,1050.0,60.0,200.0,True,False,low,0.09294802659740259,15.974999999999998,0.012,1.7,40.0,0.5978441558441558,0.6722224071702945,0.8199999999999997,0.0762173818098701,34.6,18.570599999999995,0.016200000000000003,-1.877902971447302,False
candidate_0319,5.0,1050.0,60.0,200.0,True,False,nominal,0.10201612675324676,16.105,0.012,1.9,40.0,0.5978441558441558,0.6724847139510598,0.8199999999999998,0.08365322393766232,34.6,18.700599999999998,0.016200000000000003,-1.8969859216113731,True
candidate_0320,5.0,1050.0,60.0,200.0,True,False,high,0.10768368935064934,16.275,0.012,2.15,40.0,0.5978441558441558,0.6728214076246334,0.8199999999999998,0.08830062526753245,34.6,18.870599999999996,0.016200000000000003,-1.9346459127540843,True
candidate_0321,5.0,1050.0,60.0,200.0,True,True,low,0.09294802659740259,15.554999999999998,0.012,2.2,40.0,0.5978441558441558,0.671344989918471,0.8199999999999997,0.0762173818098701,34.6,18.150599999999994,0.016200000000000003,-1.8435313555998545,False
candidate_0322,5.0,1050.0,60.0,200.0,True,True,nominal,0.10201612675324676,15.685,0.012,2.4000000000000004,40.0,0.5978441558441558,0.6716215927203176,0.8199999999999998,0.08365322393766232,34.6,18.280599999999996,0.016200000000000003,-1.8625942913344125,True
candidate_0323,5.0,1050.0,60.0,200.0,True,True,high,0.10768368935064934,15.854999999999999,0.012,2.6500000000000004,40.0,0.5978441558441558,0.6719764599638771,0.8199999999999998,0.08830062526753245,34.6,18.450599999999994,0.016200000000000003,-1.900228839479143,True
candidate_0324,10.0,850.0,30.0,50.0,False,False,low,0.09613823127272725,28.93,0.09,1.0,240.0,0.30918181818181817,0.8601916503437417,0.82,0.07883334964363634,234.6,33.1132,0.1215,-3.9616275807187615,False
candidate_0325,10.0,850.0,30.0,50.0,False,False,nominal,0.10551757090909089,29.060000000000002,0.09,1.2,240.0,0.30918181818181817,0.8603210216410493,0.82,0.08652440814545452,234.6,33.2432,0.1215,-3.980211913702531,False
candidate_0326,10.0,850.0,30.0,50.0,False,False,high,0.11137965818181816,29.23,0.09,1.45,240.0,0.30918181818181817,0.8604884631466909,0.8199999999999998,0.09133131970909088,234.6,33.4132,0.1215,-4.017680903594632,False
candidate_0327,10.0,850.0,30.0,50.0,False,True,low,0.09613823127272725,28.509999999999998,0.09,1.5,240.0,0.30918181818181817,0.8597656183015707,0.82,0.07883334964363634,234.6,32.6932,0.1215,-3.9266240255778,False
candidate_0328,10.0,850.0,30.0,50.0,False,True,nominal,0.10551757090909089,28.64,0.09,1.7,240.0,0.30918181818181817,0.8598988206083178,0.82,0.08652440814545452,234.6,32.8232,0.1215,-3.945202995148355,False
candidate_0329,10.0,850.0,30.0,50.0,False,True,high,0.11137965818181816,28.81,0.09,1.95,240.0,0.30918181818181817,0.8600711944155193,0.8199999999999998,0.09133131970909088,234.6,32.9932,0.1215,-3.9826650798182723,False
candidate_0330,10.0,850.0,30.0,50.0,True,False,low,0.09613823127272725,28.63,0.024,1.7,240.0,0.30918181818181817,0.8735775061124695,0.82,0.07883334964363634,234.6,32.8132,0.032400000000000005,-3.8788873826425423,True
candidate_0331,10.0,850.0,30.0,50.0,True,False,nominal,0.10551757090909089,28.76,0.024,1.9,240.0,0.30918181818181817,0.8737095966620307,0.82,0.08652440814545452,234.6,32.943200000000004,0.032400000000000005,-3.897467908673157,True
candidate_0332,10.0,850.0,30.0,50.0,True,False,high,0.11137965818181816,28.93,0.024,2.15,240.0,0.30918181818181817,0.8738805392326303,0.8199999999999998,0.09133131970909088,234.6,33.113200000000006,0.032400000000000005,-3.9349319970743175,True
candidate_0333,10.0,850.0,30.0,50.0,True,True,low,0.09613823127272725,28.209999999999997,0.024,2.2,240.0,0.30918181818181817,0.8731424317617866,0.82,0.07883334964363634,234.6,32.3932,0.032400000000000005,-3.843896486733498,True
candidate_0334,10.0,850.0,30.0,50.0,True,True,nominal,0.10551757090909089,28.34,0.024,2.4000000000000004,240.0,0.30918181818181817,0.8732784756527876,0.82,0.08652440814545452,234.6,32.5232,0.032400000000000005,-3.862471478086097,True
candidate_0335,10.0,850.0,30.0,50.0,True,True,high,0.11137965818181816,28.509999999999998,0.024,2.6500000000000004,240.0,0.30918181818181817,0.8734545071904594,0.8199999999999998,0.09133131970909088,234.6,32.693200000000004,0.032400000000000005,-3.899928441933356,True
candidate_0336,10.0,850.0,30.0,100.0,False,False,low,0.09613823127272725,26.43,0.09,1.0,240.0,0.30918181818181817,0.8574561735401691,0.82,0.07883334964363634,234.6,30.6132,0.1215,-3.515457248243763,False
candidate_0337,10.0,850.0,30.0,100.0,False,False,nominal,0.10551757090909089,26.560000000000002,0.09,1.2,240.0,0.30918181818181817,0.8576111111111111,0.82,0.08652440814545452,234.6,30.7432,0.1215,-3.5340057884444445,False
candidate_0338,10.0,850.0,30.0,100.0,False,False,high,0.11137965818181816,26.73,0.09,1.45,240.0,0.30918181818181817,0.8578114478114478,0.8199999999999998,0.09133131970909088,234.6,30.9132,0.1215,-3.571428725063973,False
candidate_0339,10.0,850.0,30.0,100.0,False,True,low,0.09613823127272725,26.009999999999998,0.09,1.5,240.0,0.30918181818181817,0.8569450211457132,0.82,0.07883334964363634,234.6,30.193199999999997,0.1215,-3.4805728615960003,False
candidate_0340,10.0,850.0,30.0,100.0,False,True,nominal,0.10551757090909089,26.14,0.09,1.7,240.0,0.30918181818181817,0.8571049902235826,0.82,0.08652440814545452,234.6,30.3232,0.1215,-3.499114357686984,False
candidate_0341,10.0,850.0,30.0,100.0,False,True,high,0.11137965818181816,26.31,0.09,1.95,240.0,0.30918181818181817,0.8573117952616243,0.8199999999999998,0.09133131970909088,234.6,30.493199999999998,0.1215,-3.5365282386337253,False
candidate_0342,10.0,850.0,30.0,100.0,True,False,low,0.09613823127272725,26.13,0.024,1.7,240.0,0.30918181818181817,0.8707816303099887,0.82,0.07883334964363634,234.6,30.3132,0.032400000000000005,-3.4328016087660154,True
candidate_0343,10.0,850.0,30.0,100.0,True,False,nominal,0.10551757090909089,26.26,0.024,1.9,240.0,0.30918181818181817,0.8709401370906322,0.82,0.08652440814545452,234.6,30.4432,0.032400000000000005,-3.451345152073115,True
candidate_0344,10.0,850.0,30.0,100.0,True,False,high,0.11137965818181816,26.43,0.024,2.15,240.0,0.30918181818181817,0.8711450624290578,0.8199999999999998,0.09133131970909088,234.6,30.6132,0.032400000000000005,-3.4887616645993194,True
candidate_0345,10.0,850.0,30.0,100.0,True,True,low,0.09613823127272725,25.709999999999997,0.024,2.2,240.0,0.30918181818181817,0.8702585764294049,0.82,0.07883334964363634,234.6,29.893199999999997,0.032400000000000005,-3.3979338841988334,True
candidate_0346,10.0,850.0,30.0,100.0,True,True,nominal,0.10551757090909089,25.84,0.024,2.4000000000000004,240.0,0.30918181818181817,0.8704222910216719,0.82,0.08652440814545452,234.6,30.0232,0.032400000000000005,-3.41647013656966,True
candidate_0347,10.0,850.0,30.0,100.0,True,True,high,0.11137965818181816,26.009999999999998,0.024,2.6500000000000004,240.0,0.30918181818181817,0.8706339100346021,0.8199999999999998,0.09133131970909088,234.6,30.193199999999997,0.032400000000000005,-3.4538772779515567,True
candidate_0348,10.0,850.0,30.0,200.0,False,False,low,0.09175674763636361,25.18,0.09,1.0,240.0,0.29509090909090907,0.8558847409760835,0.82,0.07524053306181816,234.6,29.3632,0.1215,-3.302296517833483,False
